from activity name,from reference product,from location,from categories,from database,from key,to activity name,to reference product,to location,to categories,to database,to key,flow type,baseline,electric_tractor
"market group for electricity, low voltage","electricity, low voltage",GLO,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'eeb4c61e79394fc9bfda86c2a36aae7c')","greenhouse construction, glass walls and roof, metal tubes","greenhouse, glass walls and roof",RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'b5d211bded9344cd8527a6e2392af26f')",technosphere,0.0,0.05147115954386642
"market group for electricity, low voltage","electricity, low voltage",SSA,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '2107a6da9bce4e98b1bc39c25b49569a')","application of plant protection product, by field sprayer","application of plant protection product, by field sprayer",ZA,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'b16d2dd0cedf4d13b5876dc713e65699')",technosphere,0.0,7.832679855278114
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","application of plant protection product, by field sprayer","application of plant protection product, by field sprayer",ZA,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'b16d2dd0cedf4d13b5876dc713e65699')",biosphere,3.209090937161818e-05,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","application of plant protection product, by field sprayer","application of plant protection product, by field sprayer",ZA,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'b16d2dd0cedf4d13b5876dc713e65699')",biosphere,1.172727297671372e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","application of plant protection product, by field sprayer","application of plant protection product, by field sprayer",ZA,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'b16d2dd0cedf4d13b5876dc713e65699')",biosphere,4.839709097325802,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","application of plant protection product, by field sprayer","application of plant protection product, by field sprayer",ZA,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'b16d2dd0cedf4d13b5876dc713e65699')",biosphere,0.008909091353416443,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","application of plant protection product, by field sprayer","application of plant protection product, by field sprayer",ZA,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'b16d2dd0cedf4d13b5876dc713e65699')",biosphere,0.0001927272678585723,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","application of plant protection product, by field sprayer","application of plant protection product, by field sprayer",ZA,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'b16d2dd0cedf4d13b5876dc713e65699')",biosphere,0.00020727272203657776,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","application of plant protection product, by field sprayer","application of plant protection product, by field sprayer",ZA,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'b16d2dd0cedf4d13b5876dc713e65699')",biosphere,0.006136363837867975,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","application of plant protection product, by field sprayer","application of plant protection product, by field sprayer",ZA,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'b16d2dd0cedf4d13b5876dc713e65699')",biosphere,0.0719090923666954,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","application of plant protection product, by field sprayer","application of plant protection product, by field sprayer",ZA,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'b16d2dd0cedf4d13b5876dc713e65699')",biosphere,5.2727273214259185e-06,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","application of plant protection product, by field sprayer","application of plant protection product, by field sprayer",ZA,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'b16d2dd0cedf4d13b5876dc713e65699')",biosphere,0.004209090955555439,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","application of plant protection product, by field sprayer","application of plant protection product, by field sprayer",ZA,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'b16d2dd0cedf4d13b5876dc713e65699')",biosphere,0.0015999999595806003,0.0
"market group for electricity, low voltage","electricity, low voltage",CAZ,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '20bd6912e7f14b7c9a16e7074422be6f')","swath, by rotary windrower","swath, by rotary windrower",Canada without Quebec,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '4239f0bf16ac4386bcc85b12fd83b29a')",technosphere,0.0,19.351555190055198
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","swath, by rotary windrower","swath, by rotary windrower",Canada without Quebec,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '4239f0bf16ac4386bcc85b12fd83b29a')",biosphere,7.905976235633716e-05,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","swath, by rotary windrower","swath, by rotary windrower",Canada without Quebec,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '4239f0bf16ac4386bcc85b12fd83b29a')",biosphere,2.8907905289088376e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","swath, by rotary windrower","swath, by rotary windrower",Canada without Quebec,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '4239f0bf16ac4386bcc85b12fd83b29a')",biosphere,10.932956353545189,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","swath, by rotary windrower","swath, by rotary windrower",Canada without Quebec,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '4239f0bf16ac4386bcc85b12fd83b29a')",biosphere,0.02151286043226719,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","swath, by rotary windrower","swath, by rotary windrower",Canada without Quebec,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '4239f0bf16ac4386bcc85b12fd83b29a')",biosphere,0.00047462747897952795,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","swath, by rotary windrower","swath, by rotary windrower",Canada without Quebec,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '4239f0bf16ac4386bcc85b12fd83b29a')",biosphere,0.0005095858941785991,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","swath, by rotary windrower","swath, by rotary windrower",Canada without Quebec,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '4239f0bf16ac4386bcc85b12fd83b29a')",biosphere,0.014252269640564919,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","swath, by rotary windrower","swath, by rotary windrower",Canada without Quebec,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '4239f0bf16ac4386bcc85b12fd83b29a')",biosphere,0.17882564663887024,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","swath, by rotary windrower","swath, by rotary windrower",Canada without Quebec,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '4239f0bf16ac4386bcc85b12fd83b29a')",biosphere,1.3001834304304793e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","swath, by rotary windrower","swath, by rotary windrower",Canada without Quebec,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '4239f0bf16ac4386bcc85b12fd83b29a')",biosphere,0.013364864513278008,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","swath, by rotary windrower","swath, by rotary windrower",Canada without Quebec,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '4239f0bf16ac4386bcc85b12fd83b29a')",biosphere,0.003979878965765238,0.0
"market group for electricity, low voltage","electricity, low voltage",World,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', 'a3efa012dcf749c286adb7f54b16db8d')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '6a7b39dac2f946078da05d991c159c3a')",technosphere,0.0,0.518915035171922
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '6a7b39dac2f946078da05d991c159c3a')",biosphere,2.1200000901444582e-06,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '6a7b39dac2f946078da05d991c159c3a')",biosphere,7.730000106676016e-07,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '6a7b39dac2f946078da05d991c159c3a')",biosphere,0.26889799589665203,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '6a7b39dac2f946078da05d991c159c3a')",biosphere,0.0004600000102072954,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '6a7b39dac2f946078da05d991c159c3a')",biosphere,1.2700000297627412e-05,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '6a7b39dac2f946078da05d991c159c3a')",biosphere,1.3699999726668466e-05,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '6a7b39dac2f946078da05d991c159c3a')",biosphere,0.00024500000290572643,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '6a7b39dac2f946078da05d991c159c3a')",biosphere,0.004279999993741512,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '6a7b39dac2f946078da05d991c159c3a')",biosphere,3.4799998616108496e-07,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '6a7b39dac2f946078da05d991c159c3a')",biosphere,0.0004949999856762588,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","fodder loading, by self-loading trailer","fodder loading, by self-loading trailer",RoW,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '6a7b39dac2f946078da05d991c159c3a')",biosphere,0.00010699999984353781,0.0
"market group for electricity, low voltage","electricity, low voltage",NEU,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '4cac1cd37635468aad2446f265cf94b0')","tillage, ploughing","tillage, ploughing",CH,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '0fa97acb3c6e4c9fbbb6684dc2aee8f7')",technosphere,0.0,127.77059010275048
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","tillage, ploughing","tillage, ploughing",CH,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '0fa97acb3c6e4c9fbbb6684dc2aee8f7')",biosphere,0.000522000016644597,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","tillage, ploughing","tillage, ploughing",CH,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '0fa97acb3c6e4c9fbbb6684dc2aee8f7')",biosphere,0.00019099999917671084,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","tillage, ploughing","tillage, ploughing",CH,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '0fa97acb3c6e4c9fbbb6684dc2aee8f7')",biosphere,62.290546671867375,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","tillage, ploughing","tillage, ploughing",CH,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '0fa97acb3c6e4c9fbbb6684dc2aee8f7')",biosphere,0.20800000429153442,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","tillage, ploughing","tillage, ploughing",CH,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '0fa97acb3c6e4c9fbbb6684dc2aee8f7')",biosphere,0.0031300000846385956,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","tillage, ploughing","tillage, ploughing",CH,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '0fa97acb3c6e4c9fbbb6684dc2aee8f7')",biosphere,0.003370000049471855,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","tillage, ploughing","tillage, ploughing",CH,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '0fa97acb3c6e4c9fbbb6684dc2aee8f7')",biosphere,0.050999999046325684,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","tillage, ploughing","tillage, ploughing",CH,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '0fa97acb3c6e4c9fbbb6684dc2aee8f7')",biosphere,1.0299999713897705,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","tillage, ploughing","tillage, ploughing",CH,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '0fa97acb3c6e4c9fbbb6684dc2aee8f7')",biosphere,8.589999924879521e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","tillage, ploughing","tillage, ploughing",CH,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '0fa97acb3c6e4c9fbbb6684dc2aee8f7')",biosphere,0.1379999965429306,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","tillage, ploughing","tillage, ploughing",CH,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '0fa97acb3c6e4c9fbbb6684dc2aee8f7')",biosphere,0.02630000002682209,0.0
"market group for electricity, low voltage","electricity, low voltage",USA,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '318b729fb478455c81e87c2fab1dd47c')","planting with starter fertiliser or amendment, by subsoiler/v-ripper planter","planting with starter fertiliser or amendment, by subsoiler/v-ripper planter",US,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '9f6c9ac963b24f4897bf7b5d07759e47')",technosphere,0.0,37.87873343548743
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","planting with starter fertiliser or amendment, by subsoiler/v-ripper planter","planting with starter fertiliser or amendment, by subsoiler/v-ripper planter",US,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '9f6c9ac963b24f4897bf7b5d07759e47')",biosphere,0.00015475157124456018,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","planting with starter fertiliser or amendment, by subsoiler/v-ripper planter","planting with starter fertiliser or amendment, by subsoiler/v-ripper planter",US,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '9f6c9ac963b24f4897bf7b5d07759e47')",biosphere,5.648432488669641e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","planting with starter fertiliser or amendment, by subsoiler/v-ripper planter","planting with starter fertiliser or amendment, by subsoiler/v-ripper planter",US,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '9f6c9ac963b24f4897bf7b5d07759e47')",biosphere,16.341765869140627,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","planting with starter fertiliser or amendment, by subsoiler/v-ripper planter","planting with starter fertiliser or amendment, by subsoiler/v-ripper planter",US,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '9f6c9ac963b24f4897bf7b5d07759e47')",biosphere,0.01996295340359211,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","planting with starter fertiliser or amendment, by subsoiler/v-ripper planter","planting with starter fertiliser or amendment, by subsoiler/v-ripper planter",US,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '9f6c9ac963b24f4897bf7b5d07759e47')",biosphere,0.0009285094565711915,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","planting with starter fertiliser or amendment, by subsoiler/v-ripper planter","planting with starter fertiliser or amendment, by subsoiler/v-ripper planter",US,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '9f6c9ac963b24f4897bf7b5d07759e47')",biosphere,0.0009981476468965411,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","planting with starter fertiliser or amendment, by subsoiler/v-ripper planter","planting with starter fertiliser or amendment, by subsoiler/v-ripper planter",US,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '9f6c9ac963b24f4897bf7b5d07759e47')",biosphere,0.01810593344271183,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","planting with starter fertiliser or amendment, by subsoiler/v-ripper planter","planting with starter fertiliser or amendment, by subsoiler/v-ripper planter",US,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '9f6c9ac963b24f4897bf7b5d07759e47')",biosphere,0.23754365742206573,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","planting with starter fertiliser or amendment, by subsoiler/v-ripper planter","planting with starter fertiliser or amendment, by subsoiler/v-ripper planter",US,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '9f6c9ac963b24f4897bf7b5d07759e47')",biosphere,2.545663301134482e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","planting with starter fertiliser or amendment, by subsoiler/v-ripper planter","planting with starter fertiliser or amendment, by subsoiler/v-ripper planter",US,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '9f6c9ac963b24f4897bf7b5d07759e47')",biosphere,0.20736710727214813,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","planting with starter fertiliser or amendment, by subsoiler/v-ripper planter","planting with starter fertiliser or amendment, by subsoiler/v-ripper planter",US,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '9f6c9ac963b24f4897bf7b5d07759e47')",biosphere,0.007814954034984112,0.0
"market group for electricity, low voltage","electricity, low voltage",NEU,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '4cac1cd37635468aad2446f265cf94b0')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '3e087a1cc3264c9ca2fb5b405f137307')",technosphere,0.0,14.392549299726298
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '3e087a1cc3264c9ca2fb5b405f137307')",biosphere,5.880000026081689e-05,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '3e087a1cc3264c9ca2fb5b405f137307')",biosphere,2.1500000002561137e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '3e087a1cc3264c9ca2fb5b405f137307')",biosphere,7.0199695770740504,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '3e087a1cc3264c9ca2fb5b405f137307')",biosphere,0.01600000075995922,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '3e087a1cc3264c9ca2fb5b405f137307')",biosphere,0.0003530000103637576,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '3e087a1cc3264c9ca2fb5b405f137307')",biosphere,0.00037900000461377203,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2040,"('remind - SSP1-PkBudg650 - 2040', '3e087a1cc3264c9ca2fb5b405f137307')",biosphere,0.010599999688565731,0.0
